Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare,Farm_Area(acres),Fertilizer_Used(tons),Pesticide_Used(kg),Water_Usage(cubic meters)
East,Loam,Cotton,492.5090313419191,23.78799503387424,Rainy,102,4.405188217058417,387.78,6.245,2.84,57761.24
South,Sandy,Soybean,827.6178114773429,16.004889847494443,Cloudy,144,4.299761706216275,209.51666666666665,2.8833333333333333,2.5233333333333334,57373.37333333333
West,Sandy,Maize,777.7352090564608,22.55823107106304,Cloudy,145,4.603880617169543,460.93,1.09,1.31,54314.28
North,Sandy,Barley,441.4826442148343,27.514643007624777,Rainy,105,4.291496243897572,59.535,2.9,1.835,58807.185
South,Loam,Maize,298.2689748385583,33.60875777900378,Rainy,111,4.46465269567147,128.23,4.91,0.77,18660.03
South,Silt,Soybean,328.4715598912248,38.75522962970402,Cloudy,119,4.524143812962406,266.03,8.57,1.35,43610.21
West,Silt,Rice,830.6261298683909,16.449947620664453,Rainy,147,4.233919433268888,464.6,5.18,0.91,9392.38
West,Sandy,Maize,431.4680049010517,25.05234445138461,Cloudy,102,4.503349760481716,460.93,1.09,1.31,54314.28
West,Loam,Soybean,133.6483433940654,22.97239871625446,Rainy,134,4.372118083833882,156.1,1.18,4.43,73646.55
North,Clay,Barley,645.4422032281133,32.04203907167765,Sunny,139,4.478421728925041,299.265,4.095,0.75,41989.11
West,Loam,Cotton,438.0137154835989,20.972540317865164,Cloudy,84,4.254869161789974,387.78,6.245,2.84,57761.24
East,Sandy,Maize,803.0655804752748,18.17510486311773,Rainy,72,4.230543850849176,460.93,1.09,1.31,54314.28
North,Peaty,Maize,894.2392594657175,28.81316491838901,Cloudy,90,4.440194017328418,389.37,0.57,4.93,60202.14
East,Loam,Soybean,679.715311836636,23.812540683958183,Rainy,111,4.324542044516749,156.1,1.18,4.43,73646.55
North,Silt,Rice,598.839060375479,17.401461754283684,Cloudy,91,4.269438859273963,464.6,5.18,0.91,9392.38
South,Sandy,Maize,362.59032136269633,22.310734629059684,Rainy,99,4.401265972263869,460.93,1.09,1.31,54314.28
North,Loam,Wheat,888.4710343784571,26.265029567765616,Cloudy,114,4.5998423602457565,162.28,5.85,2.42,65838.4
North,Clay,Cotton,744.6650481707103,15.613629007228852,Sunny,72,4.52184832523048,324.21,5.47,2.86,49551.67333333334
East,Sandy,Maize,579.736369435212,32.67045086524351,Rainy,71,4.355082430763163,460.93,1.09,1.31,54314.28
West,Loam,Maize,360.941411695312,34.305481005319166,Rainy,62,4.482404859879768,128.23,4.91,0.77,18660.03
South,Loam,Barley,912.7644299619132,25.82772834814488,Rainy,77,4.634053680189277,446.76,7.79,0.96,93656.06
South,Clay,Cotton,701.7037343144365,31.98614864602116,Cloudy,94,4.468028788304298,324.21,5.47,2.86,49551.67333333334
East,Silt,Rice,707.2036065565935,17.011815263800244,Sunny,68,4.626197817819016,464.6,5.18,0.91,9392.38
East,Silt,Wheat,501.7956375899117,39.44713565417258,Sunny,66,4.508931735180735,288.52,1.79,4.78,23208.04
East,Silt,Barley,336.48784160559705,23.634338705056805,Sunny,106,4.553392735320219,253.43,6.2,3.375,39956.880000000005
East,Clay,Rice,117.06485126253014,22.91750203155985,Rainy,145,4.258064519658867,381.91499999999996,7.164999999999999,1.7650000000000001,33626.41
South,Sandy,Soybean,535.620722904232,16.459890731533463,Cloudy,148,4.519055119721855,209.51666666666665,2.8833333333333333,2.5233333333333334,57373.37333333333
South,Loam,Cotton,275.4351827909195,28.78053177934706,Rainy,141,4.516904918193371,387.78,6.245,2.84,57761.24
South,Silt,Soybean,429.7493694348728,34.51617052664126,Rainy,115,4.368329500662335,266.03,8.57,1.35,43610.21
North,Silt,Barley,593.8493383504049,16.599800121136436,Cloudy,114,4.609152366406463,253.43,6.2,3.375,39956.880000000005
North,Silt,Wheat,227.9465164371928,27.20132332688077,Cloudy,93,4.2184327287690015,288.52,1.79,4.78,23208.04
South,Clay,Barley,328.30856910452053,29.22372445149051,Cloudy,79,4.325027514475129,299.265,4.095,0.75,41989.11
West,Sandy,Maize,166.11881733745173,31.241621034070945,Sunny,96,4.286058817206717,460.93,1.09,1.31,54314.28
South,Sandy,Barley,464.58593265324384,29.56512551236912,Cloudy,131,4.437917395418483,59.535,2.9,1.835,58807.185
South,Clay,Wheat,657.4588984641116,22.043077243791203,Sunny,109,4.505498818341791,210.88500000000002,6.105,2.235,44398.345
North,Loam,Wheat,784.7459236205162,19.341908436790227,Rainy,111,4.369838713673465,162.28,5.85,2.42,65838.4
South,Loam,Cotton,627.785040811301,37.22915111083218,Sunny,130,4.368188842543765,387.78,6.245,2.84,57761.24
West,Loam,Cotton,581.6110936167329,37.41124499219063,Sunny,139,4.611071981366655,387.78,6.245,2.84,57761.24
South,Sandy,Rice,335.2053534836779,37.79745669050682,Rainy,102,4.190482917681505,308.40500000000003,4.595,4.220000000000001,78580.925
South,Clay,Cotton,844.0215983348343,24.406680052371037,Rainy,131,4.569188861626932,324.21,5.47,2.86,49551.67333333334
East,Peaty,Maize,217.14354048690447,23.098411242990373,Cloudy,125,4.202802305211877,389.37,0.57,4.93,60202.14
East,Silt,Soybean,443.3297675068829,18.85284833727511,Cloudy,72,4.527574652762,266.03,8.57,1.35,43610.21
East,Sandy,Cotton,733.9880974293943,19.21023513369188,Rainy,136,4.448933551783544,122.805,2.1,2.18,53381.215
South,Clay,Barley,774.8649584529044,25.29969108245413,Cloudy,71,4.367768927032079,299.265,4.095,0.75,41989.11
East,Peaty,Maize,606.9706018815411,20.928513950233253,Sunny,146,4.472019565193506,389.37,0.57,4.93,60202.14
South,Clay,Barley,624.3679153119192,17.46784611922536,Rainy,104,4.565712643537936,299.265,4.095,0.75,41989.11
North,Sandy,Cotton,521.1660157701436,23.45074084352632,Rainy,81,4.304229122191288,122.805,2.1,2.18,53381.215
North,Silt,Wheat,600.2940697236863,31.753614137761275,Cloudy,107,4.190105360144353,288.52,1.79,4.78,23208.04
West,Loam,Soybean,559.5220092047261,38.80825095515563,Rainy,137,4.354559796614892,156.1,1.18,4.43,73646.55
West,Sandy,Barley,433.0899067545256,20.757736101256192,Sunny,76,4.194304168530703,59.535,2.9,1.835,58807.185
West,Peaty,Maize,326.1860142827768,31.346215466614492,Cloudy,81,4.443223318154774,389.37,0.57,4.93,60202.14
North,Loam,Cotton,465.3965205053527,25.512792278260065,Cloudy,109,4.344639384713339,387.78,6.245,2.84,57761.24
South,Clay,Rice,589.3453682507106,16.178324043986485,Rainy,109,4.360627728015386,381.91499999999996,7.164999999999999,1.7650000000000001,33626.41
South,Clay,Wheat,525.3863968649503,26.37068251832399,Rainy,100,4.427939047478319,210.88500000000002,6.105,2.235,44398.345
East,Loam,Wheat,808.7681407907033,28.047953634023973,Sunny,104,4.251200880325596,162.28,5.85,2.42,65838.4
South,Clay,Barley,246.3979796201931,37.75538633556695,Cloudy,108,4.629647556242112,299.265,4.095,0.75,41989.11
North,Silt,Soybean,383.0743498771633,23.189369108467943,Cloudy,127,4.576728694412512,266.03,8.57,1.35,43610.21
South,Silt,Soybean,425.0410015998784,19.18840360903644,Cloudy,71,4.518078129660141,266.03,8.57,1.35,43610.21
South,Peaty,Maize,825.2701245571811,33.28720423586441,Sunny,82,4.511209420991657,389.37,0.57,4.93,60202.14
South,Silt,Rice,414.3393496096976,20.375568405174644,Cloudy,117,4.606650376499148,464.6,5.18,0.91,9392.38
North,Clay,Cotton,591.970298182209,32.88370597657884,Rainy,108,4.336462248289425,324.21,5.47,2.86,49551.67333333334
North,Silt,Soybean,677.6618982305126,20.125668711792493,Sunny,91,4.63153375786122,266.03,8.57,1.35,43610.21
North,Sandy,Rice,525.0447132010952,18.637245159204653,Rainy,131,4.391377419140822,308.40500000000003,4.595,4.220000000000001,78580.925
East,Loam,Wheat,605.887547292649,21.762385371791936,Cloudy,96,4.272888174999604,162.28,5.85,2.42,65838.4
South,Silt,Wheat,926.7441558443608,18.71214717814711,Cloudy,74,4.327337864025409,288.52,1.79,4.78,23208.04
West,Loam,Maize,767.7563060457834,33.22983152466901,Rainy,97,4.317637830278461,128.23,4.91,0.77,18660.03
South,Clay,Rice,518.452187954146,26.42739177734993,Sunny,126,4.241291810075218,381.91499999999996,7.164999999999999,1.7650000000000001,33626.41
South,Loam,Soybean,511.1048279518396,32.98141574965841,Cloudy,124,4.35031956360523,156.1,1.18,4.43,73646.55
North,Silt,Barley,518.1674504485304,34.84941803784331,Rainy,76,4.585887064326639,253.43,6.2,3.375,39956.880000000005
South,Sandy,Cotton,559.3191915839566,30.31099471058093,Cloudy,123,4.537463558007167,122.805,2.1,2.18,53381.215
South,Sandy,Soybean,412.1696583406834,21.9398439985715,Sunny,92,4.596464717953532,209.51666666666665,2.8833333333333333,2.5233333333333334,57373.37333333333
North,Silt,Rice,678.391692707883,15.939463190745766,Sunny,123,4.518819153945149,464.6,5.18,0.91,9392.38
East,Clay,Rice,211.21784322590048,35.139572294484616,Rainy,105,4.250656588159808,381.91499999999996,7.164999999999999,1.7650000000000001,33626.41
South,Peaty,Maize,185.98115023445752,21.90794889431964,Cloudy,76,4.199165198595042,389.37,0.57,4.93,60202.14
North,Sandy,Rice,658.2973135318582,38.18191823040684,Rainy,119,4.554936150002969,308.40500000000003,4.595,4.220000000000001,78580.925
West,Clay,Barley,568.7354493932617,24.19288936280437,Rainy,92,4.226464575561429,299.265,4.095,0.75,41989.11
North,Silt,Wheat,345.09424501684634,33.17420782263864,Cloudy,98,4.193675842450051,288.52,1.79,4.78,23208.04
West,Sandy,Rice,139.6038770071945,24.06484005661394,Sunny,94,4.556297383986519,308.40500000000003,4.595,4.220000000000001,78580.925
North,Silt,Barley,605.9129650867794,16.495971123865196,Cloudy,138,4.559676310587912,253.43,6.2,3.375,39956.880000000005
West,Sandy,Rice,484.1189772881026,20.34197068149259,Cloudy,105,4.6156056489309725,308.40500000000003,4.595,4.220000000000001,78580.925
East,Loam,Cotton,546.4380648073035,25.73646835831508,Rainy,133,4.263802615494011,387.78,6.245,2.84,57761.24
South,Silt,Rice,668.5023776010944,30.821793482125937,Sunny,139,4.246244528651289,464.6,5.18,0.91,9392.38
North,Loam,Wheat,845.6932591053104,24.321070644939667,Cloudy,78,4.627950469894152,162.28,5.85,2.42,65838.4
East,Loam,Wheat,749.195789101441,34.24460386843298,Rainy,61,4.291794258795118,162.28,5.85,2.42,65838.4
South,Silt,Barley,294.0315357138033,31.618995920409976,Cloudy,102,4.547199476697837,253.43,6.2,3.375,39956.880000000005
East,Silt,Rice,272.5065392683076,39.74624777736911,Cloudy,73,4.333582754224084,464.6,5.18,0.91,9392.38
East,Loam,Cotton,200.75479677256192,22.1863004718529,Cloudy,87,4.500423512081869,387.78,6.245,2.84,57761.24
East,Silt,Wheat,467.97815471261146,39.61655975626492,Cloudy,60,4.194463709800228,288.52,1.79,4.78,23208.04
East,Silt,Barley,526.8050788337038,34.91089411102505,Cloudy,147,4.26034787792391,253.43,6.2,3.375,39956.880000000005
East,Sandy,Soybean,434.42222919889207,35.843423834061824,Cloudy,91,4.386029867035183,209.51666666666665,2.8833333333333333,2.5233333333333334,57373.37333333333
West,Loam,Soybean,405.6354395083754,27.626776268234373,Cloudy,142,4.342234432482671,156.1,1.18,4.43,73646.55
North,Loam,Cotton,469.9433952846859,33.097017499256665,Sunny,118,4.233401020817759,387.78,6.245,2.84,57761.24
South,Sandy,Cotton,454.5882193408534,34.159884967828305,Rainy,149,4.557270726925637,122.805,2.1,2.18,53381.215
North,Sandy,Maize,314.43342892997777,15.764782583632249,Rainy,83,4.585892230303431,460.93,1.09,1.31,54314.28
South,Loam,Maize,427.3444349772956,28.38264213497559,Rainy,119,4.190066126248324,128.23,4.91,0.77,18660.03
East,Loam,Barley,271.0215061048301,21.432414262547454,Cloudy,69,4.366110444969995,446.76,7.79,0.96,93656.06
North,Loam,Wheat,373.4774631142251,24.73579305699337,Sunny,85,4.2843824948727525,162.28,5.85,2.42,65838.4
North,Loam,Barley,419.6404766686173,39.64890898639047,Rainy,102,4.383069405881998,446.76,7.79,0.96,93656.06
North,Sandy,Soybean,786.0683362006221,20.928698047669616,Sunny,140,4.397978069654689,209.51666666666665,2.8833333333333333,2.5233333333333334,57373.37333333333
South,Loam,Wheat,503.2673585968708,17.60850916579424,Rainy,87,4.425690920702859,162.28,5.85,2.42,65838.4
North,Silt,Wheat,579.6168577988608,25.995868858093573,Rainy,90,4.416139376682678,288.52,1.79,4.78,23208.04
West,Sandy,Soybean,546.5138879306874,16.820144850527424,Rainy,124,4.400976076518703,209.51666666666665,2.8833333333333333,2.5233333333333334,57373.37333333333
South,Clay,Cotton,484.28777349367857,36.04995014455773,Rainy,109,4.420360843855858,324.21,5.47,2.86,49551.67333333334
North,Sandy,Cotton,755.3283628280838,21.035367835051883,Cloudy,60,4.5080590062813375,122.805,2.1,2.18,53381.215
East,Clay,Rice,414.21004403524086,26.655514982098214,Rainy,92,4.209543276688484,381.91499999999996,7.164999999999999,1.7650000000000001,33626.41
South,Sandy,Maize,443.2729329899936,15.292792819678615,Cloudy,80,4.2480421927897805,460.93,1.09,1.31,54314.28
North,Silt,Wheat,795.3852337471661,39.73984017038953,Rainy,149,4.242018272706309,288.52,1.79,4.78,23208.04
West,Sandy,Soybean,714.2504068563321,27.874441588825405,Rainy,112,4.212240736092374,209.51666666666665,2.8833333333333333,2.5233333333333334,57373.37333333333
West,Sandy,Barley,855.0293689971842,25.28564631771815,Sunny,61,4.210206867857687,59.535,2.9,1.835,58807.185
East,Silt,Wheat,449.33627613872846,17.408560957415947,Cloudy,140,4.478637373911685,288.52,1.79,4.78,23208.04
East,Loam,Wheat,689.3170967442979,35.64400160934003,Sunny,108,4.385090331182048,162.28,5.85,2.42,65838.4
South,Silt,Wheat,190.05707854025025,32.28683060661236,Sunny,102,4.546175985541435,288.52,1.79,4.78,23208.04
South,Sandy,Maize,567.4551621549806,24.16798782041782,Rainy,73,4.627710299785907,460.93,1.09,1.31,54314.28
North,Clay,Cotton,573.2885193559772,26.613051801347787,Cloudy,124,4.263840256478118,324.21,5.47,2.86,49551.67333333334
North,Loam,Maize,223.75244095204067,35.80026300213943,Rainy,143,4.217502051740917,128.23,4.91,0.77,18660.03
North,Loam,Cotton,849.3234195888216,22.263978931654197,Sunny,89,4.548868637462016,387.78,6.245,2.84,57761.24
South,Clay,Wheat,412.7149821213269,27.230814967658446,Cloudy,75,4.455031644870132,210.88500000000002,6.105,2.235,44398.345
West,Silt,Soybean,512.315174420997,31.76044848149505,Rainy,121,4.319557121075724,266.03,8.57,1.35,43610.21
West,Loam,Barley,578.03902724925,15.896030831578845,Sunny,124,4.552739891668971,446.76,7.79,0.96,93656.06
North,Loam,Soybean,714.3472266730236,28.61392376821667,Cloudy,93,4.451905611695492,156.1,1.18,4.43,73646.55
West,Sandy,Soybean,719.82342636242,29.991751229844294,Sunny,81,4.23634418863798,209.51666666666665,2.8833333333333333,2.5233333333333334,57373.37333333333
North,Loam,Wheat,542.7237297733183,25.04715627628796,Rainy,81,4.3230151261859975,162.28,5.85,2.42,65838.4
North,Loam,Wheat,754.3522880084771,19.26313602251409,Cloudy,99,4.3337029796625846,162.28,5.85,2.42,65838.4
South,Clay,Barley,207.39758432774136,32.989114021847065,Sunny,76,4.228820779469828,299.265,4.095,0.75,41989.11
East,Sandy,Cotton,153.158064677865,34.27267718267835,Sunny,66,4.190104194244672,122.805,2.1,2.18,53381.215
West,Silt,Soybean,447.3564783348184,26.733267867410557,Cloudy,76,4.598895632164762,266.03,8.57,1.35,43610.21
East,Clay,Cotton,691.2347516939597,21.21466906200682,Sunny,120,4.472199848236855,324.21,5.47,2.86,49551.67333333334
South,Sandy,Barley,246.1317002732136,21.002595193458504,Sunny,137,4.20410257291658,59.535,2.9,1.835,58807.185
West,Clay,Barley,466.18124517766194,35.86980907339412,Cloudy,93,4.369750946578006,299.265,4.095,0.75,41989.11
North,Peaty,Maize,559.2322611246578,19.76696937928016,Sunny,124,4.411013817856254,389.37,0.57,4.93,60202.14
South,Sandy,Rice,351.5400528681308,22.35224035976227,Cloudy,149,4.352766569520236,308.40500000000003,4.595,4.220000000000001,78580.925
South,Silt,Wheat,483.447199526244,24.888332739907675,Sunny,66,4.4509242592867935,288.52,1.79,4.78,23208.04
East,Silt,Soybean,727.1649851192393,19.659247692722783,Cloudy,76,4.227292014049303,266.03,8.57,1.35,43610.21
East,Sandy,Rice,415.2526910815,22.5123999239956,Cloudy,105,4.512527903474643,308.40500000000003,4.595,4.220000000000001,78580.925
West,Loam,Wheat,271.6704214845264,28.084886406344253,Rainy,92,4.461321837428403,162.28,5.85,2.42,65838.4
South,Sandy,Maize,455.1164461425531,23.47385795966916,Cloudy,63,4.401853774303178,460.93,1.09,1.31,54314.28
West,Clay,Barley,274.487611236947,33.15414215374811,Sunny,90,4.571809722970443,299.265,4.095,0.75,41989.11
West,Sandy,Maize,653.6054132331612,36.19362761180295,Rainy,115,4.39927786452058,460.93,1.09,1.31,54314.28
North,Clay,Wheat,977.8278209547946,15.335596562357498,Rainy,106,4.333749256194798,210.88500000000002,6.105,2.235,44398.345
East,Loam,Cotton,343.92635484162776,19.673854594714506,Cloudy,101,4.235811498362208,387.78,6.245,2.84,57761.24
South,Clay,Wheat,555.8123683518586,24.40680311281821,Sunny,96,4.231280836096445,210.88500000000002,6.105,2.235,44398.345
North,Clay,Wheat,765.7154878982429,24.330764366304365,Rainy,137,4.611244913263952,210.88500000000002,6.105,2.235,44398.345
West,Peaty,Maize,358.7008218561488,30.82797751153756,Cloudy,134,4.224732819976066,389.37,0.57,4.93,60202.14
South,Sandy,Maize,831.5032598521614,24.341394959984044,Sunny,130,4.575053276090997,460.93,1.09,1.31,54314.28
North,Loam,Cotton,347.8383592968412,37.724166538918425,Rainy,106,4.51697029029854,387.78,6.245,2.84,57761.24
South,Silt,Wheat,482.1638776341463,29.09621665041987,Sunny,89,4.635642297088944,288.52,1.79,4.78,23208.04
East,Sandy,Barley,829.5924802155862,20.017568227819407,Cloudy,136,4.54248011918717,59.535,2.9,1.835,58807.185
South,Sandy,Barley,562.8815451490907,30.56455467401216,Sunny,82,4.542065133675854,59.535,2.9,1.835,58807.185
East,Loam,Wheat,981.92986729324,18.497035055938337,Cloudy,66,4.539589701018395,162.28,5.85,2.42,65838.4
North,Loam,Barley,137.24795885086502,31.114903272619493,Rainy,72,4.302799470093848,446.76,7.79,0.96,93656.06
West,Silt,Wheat,724.9593425549773,17.084291353044172,Cloudy,114,4.388435371496255,288.52,1.79,4.78,23208.04
East,Clay,Wheat,112.09900694711632,15.967587761797205,Sunny,110,4.291503568773411,210.88500000000002,6.105,2.235,44398.345
East,Clay,Cotton,862.4419925045702,32.929254617095125,Rainy,118,4.619754424520649,324.21,5.47,2.86,49551.67333333334
North,Clay,Barley,885.9753484499806,22.79434859492164,Cloudy,78,4.243928968904182,299.265,4.095,0.75,41989.11
South,Loam,Soybean,423.8510458658419,34.33653999863691,Rainy,137,4.437973071070456,156.1,1.18,4.43,73646.55
North,Loam,Wheat,723.5952207348448,16.734538957197316,Sunny,110,4.372726041300613,162.28,5.85,2.42,65838.4
North,Loam,Soybean,807.3078548127206,17.925542158951465,Cloudy,118,4.506982850160313,156.1,1.18,4.43,73646.55
South,Loam,Soybean,333.34824503658007,30.507325403777376,Cloudy,130,4.306323174065039,156.1,1.18,4.43,73646.55
South,Sandy,Cotton,872.8273875328442,39.75539610089017,Cloudy,139,4.441214110208064,122.805,2.1,2.18,53381.215
North,Silt,Barley,506.7463395702256,23.539855759789244,Sunny,69,4.269413345510934,253.43,6.2,3.375,39956.880000000005
South,Clay,Barley,825.9832746479393,23.07909365392451,Rainy,113,4.3173490861528,299.265,4.095,0.75,41989.11
East,Clay,Barley,268.38982896366934,25.237345800579728,Sunny,96,4.404582879851519,299.265,4.095,0.75,41989.11
West,Loam,Wheat,675.2929854922875,22.740639857564965,Cloudy,109,4.228440894269609,162.28,5.85,2.42,65838.4
West,Sandy,Rice,530.1011942987343,20.42315286755481,Sunny,92,4.593806358122839,308.40500000000003,4.595,4.220000000000001,78580.925
